schema_version,session_id,trial_id,sample_index,device_sequence,device_timestamp_ms,receive_timestamp_ms,word,vocabulary_version,signer_id,orientation_condition,who,ax,ay,az,gx,gy,gz,flex_thumb_raw,flex_index_raw,flex_middle_raw,flex_ring_raw,flex_pinky_raw,raw_packet,packet_valid
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,18,207621,5192723,1789672860232,c,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0140000000000,1.00100000000,-5.81700000000,1.28200000000,-0.290000000000,266,243,459,239,349,"seq=207621,t_ms=5192723,who=0x70,ax=-0.082,ay=-0.014,az=1.001,gx=-5.817,gy=1.282,gz=-0.290,expected=-,pred=E,pred_conf=90.6,flex0_raw=266,flex0_norm=0.065,flex1_raw=243,flex1_norm=0.059,flex2_raw=459,flex2_norm=0.112,flex3_raw=239,flex3_norm=0.058,flex4_raw=349,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,19,207622,5192748,1789672860233,c,static-asl-v1,signer_01,neutral,0x70,-0.0840000000000,-0.0120000000000,1.00500000000,-5.91600000000,1.04600000000,-0.160000000000,269,244,447,235,344,"seq=207622,t_ms=5192748,who=0x70,ax=-0.084,ay=-0.012,az=1.005,gx=-5.916,gy=1.046,gz=-0.160,expected=-,pred=E,pred_conf=88.1,flex0_raw=269,flex0_norm=0.066,flex1_raw=244,flex1_norm=0.060,flex2_raw=447,flex2_norm=0.109,flex3_raw=235,flex3_norm=0.057,flex4_raw=344,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,20,207623,5192773,1789672860295,c,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0150000000000,1.00600000000,-5.79400000000,1.15300000000,-0.198000000000,264,248,453,242,345,"seq=207623,t_ms=5192773,who=0x70,ax=-0.080,ay=-0.015,az=1.006,gx=-5.794,gy=1.153,gz=-0.198,expected=-,pred=E,pred_conf=92.8,flex0_raw=264,flex0_norm=0.064,flex1_raw=248,flex1_norm=0.061,flex2_raw=453,flex2_norm=0.111,flex3_raw=242,flex3_norm=0.059,flex4_raw=345,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,21,207624,5192798,1789672860296,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0170000000000,1.00200000000,-5.82400000000,1.22100000000,-0.313000000000,268,245,447,240,349,"seq=207624,t_ms=5192798,who=0x70,ax=-0.078,ay=-0.017,az=1.002,gx=-5.824,gy=1.221,gz=-0.313,expected=-,pred=E,pred_conf=86.6,flex0_raw=268,flex0_norm=0.065,flex1_raw=245,flex1_norm=0.060,flex2_raw=447,flex2_norm=0.109,flex3_raw=240,flex3_norm=0.059,flex4_raw=349,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,22,207625,5192823,1789672860332,c,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0140000000000,1.00400000000,-5.67200000000,1.09200000000,-0.214000000000,269,245,451,239,351,"seq=207625,t_ms=5192823,who=0x70,ax=-0.076,ay=-0.014,az=1.004,gx=-5.672,gy=1.092,gz=-0.214,expected=-,pred=E,pred_conf=85.5,flex0_raw=269,flex0_norm=0.066,flex1_raw=245,flex1_norm=0.060,flex2_raw=451,flex2_norm=0.110,flex3_raw=239,flex3_norm=0.058,flex4_raw=351,flex4_norm=0.086",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,23,207626,5192848,1789672860333,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0180000000000,1.00800000000,-5.83200000000,1.23700000000,-0.267000000000,264,243,453,244,348,"seq=207626,t_ms=5192848,who=0x70,ax=-0.079,ay=-0.018,az=1.008,gx=-5.832,gy=1.237,gz=-0.267,expected=-,pred=E,pred_conf=91.4,flex0_raw=264,flex0_norm=0.064,flex1_raw=243,flex1_norm=0.059,flex2_raw=453,flex2_norm=0.111,flex3_raw=244,flex3_norm=0.060,flex4_raw=348,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,24,207627,5192873,1789672860378,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0170000000000,1.00300000000,-5.95400000000,1.17600000000,-0.275000000000,269,244,457,243,347,"seq=207627,t_ms=5192873,who=0x70,ax=-0.079,ay=-0.017,az=1.003,gx=-5.954,gy=1.176,gz=-0.275,expected=-,pred=E,pred_conf=86.7,flex0_raw=269,flex0_norm=0.066,flex1_raw=244,flex1_norm=0.060,flex2_raw=457,flex2_norm=0.112,flex3_raw=243,flex3_norm=0.059,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,25,207628,5192898,1789672860378,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0140000000000,1.00600000000,-5.78600000000,1.15300000000,-0.214000000000,270,248,454,237,343,"seq=207628,t_ms=5192898,who=0x70,ax=-0.078,ay=-0.014,az=1.006,gx=-5.786,gy=1.153,gz=-0.214,expected=-,pred=E,pred_conf=88.4,flex0_raw=270,flex0_norm=0.066,flex1_raw=248,flex1_norm=0.061,flex2_raw=454,flex2_norm=0.111,flex3_raw=237,flex3_norm=0.058,flex4_raw=343,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,26,207629,5192923,1789672860427,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0150000000000,1.00500000000,-5.93100000000,1.16800000000,-0.107000000000,269,246,453,238,346,"seq=207629,t_ms=5192923,who=0x70,ax=-0.081,ay=-0.015,az=1.005,gx=-5.931,gy=1.168,gz=-0.107,expected=-,pred=E,pred_conf=87.9,flex0_raw=269,flex0_norm=0.066,flex1_raw=246,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=238,flex3_norm=0.058,flex4_raw=346,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,27,207630,5192948,1789672860428,c,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0170000000000,1.00200000000,-5.80900000000,1.26000000000,-0.214000000000,268,246,448,238,347,"seq=207630,t_ms=5192948,who=0x70,ax=-0.076,ay=-0.017,az=1.002,gx=-5.809,gy=1.260,gz=-0.214,expected=-,pred=E,pred_conf=87.9,flex0_raw=268,flex0_norm=0.065,flex1_raw=246,flex1_norm=0.060,flex2_raw=448,flex2_norm=0.109,flex3_raw=238,flex3_norm=0.058,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,28,207631,5192973,1789672860462,c,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0110000000000,1.00300000000,-5.83200000000,1.10700000000,-0.145000000000,265,247,447,243,347,"seq=207631,t_ms=5192973,who=0x70,ax=-0.080,ay=-0.011,az=1.003,gx=-5.832,gy=1.107,gz=-0.145,expected=-,pred=E,pred_conf=90.4,flex0_raw=265,flex0_norm=0.065,flex1_raw=247,flex1_norm=0.060,flex2_raw=447,flex2_norm=0.109,flex3_raw=243,flex3_norm=0.059,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,29,207632,5192998,1789672860468,c,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0190000000000,1.00300000000,-5.93900000000,1.22900000000,-0.252000000000,267,249,453,240,348,"seq=207632,t_ms=5192998,who=0x70,ax=-0.082,ay=-0.019,az=1.003,gx=-5.939,gy=1.229,gz=-0.252,expected=-,pred=E,pred_conf=89.3,flex0_raw=267,flex0_norm=0.065,flex1_raw=249,flex1_norm=0.061,flex2_raw=453,flex2_norm=0.111,flex3_raw=240,flex3_norm=0.059,flex4_raw=348,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,30,207633,5193023,1789672860509,c,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0150000000000,1.00500000000,-5.77900000000,1.32800000000,-0.229000000000,267,245,447,243,348,"seq=207633,t_ms=5193023,who=0x70,ax=-0.076,ay=-0.015,az=1.005,gx=-5.779,gy=1.328,gz=-0.229,expected=-,pred=E,pred_conf=87.6,flex0_raw=267,flex0_norm=0.065,flex1_raw=245,flex1_norm=0.060,flex2_raw=447,flex2_norm=0.109,flex3_raw=243,flex3_norm=0.059,flex4_raw=348,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,31,207634,5193048,1789672860558,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0150000000000,1.00200000000,-5.79400000000,1.23700000000,-0.221000000000,268,247,457,237,343,"seq=207634,t_ms=5193048,who=0x70,ax=-0.079,ay=-0.015,az=1.002,gx=-5.794,gy=1.237,gz=-0.221,expected=-,pred=E,pred_conf=90.9,flex0_raw=268,flex0_norm=0.065,flex1_raw=247,flex1_norm=0.060,flex2_raw=457,flex2_norm=0.112,flex3_raw=237,flex3_norm=0.058,flex4_raw=343,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,32,207635,5193073,1789672860558,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0120000000000,1.00000000000,-5.80200000000,1.33600000000,-0.115000000000,268,251,453,243,348,"seq=207635,t_ms=5193073,who=0x70,ax=-0.079,ay=-0.012,az=1.000,gx=-5.802,gy=1.336,gz=-0.115,expected=-,pred=E,pred_conf=87.6,flex0_raw=268,flex0_norm=0.065,flex1_raw=251,flex1_norm=0.061,flex2_raw=453,flex2_norm=0.111,flex3_raw=243,flex3_norm=0.059,flex4_raw=348,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,33,207636,5193098,1789672860560,c,static-asl-v1,signer_01,neutral,0x70,-0.0840000000000,-0.0130000000000,1.00700000000,-5.75600000000,1.27500000000,-0.229000000000,269,247,453,238,349,"seq=207636,t_ms=5193098,who=0x70,ax=-0.084,ay=-0.013,az=1.007,gx=-5.756,gy=1.275,gz=-0.229,expected=-,pred=E,pred_conf=86.7,flex0_raw=269,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=238,flex3_norm=0.058,flex4_raw=349,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,34,207637,5193123,1789672860600,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0190000000000,1.00900000000,-5.96200000000,1.22100000000,-0.198000000000,269,237,452,240,348,"seq=207637,t_ms=5193123,who=0x70,ax=-0.081,ay=-0.019,az=1.009,gx=-5.962,gy=1.221,gz=-0.198,expected=-,pred=E,pred_conf=85.9,flex0_raw=269,flex0_norm=0.066,flex1_raw=237,flex1_norm=0.058,flex2_raw=452,flex2_norm=0.110,flex3_raw=240,flex3_norm=0.059,flex4_raw=348,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,35,207638,5193148,1789672860644,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0150000000000,0.996000000000,-5.71000000000,1.29000000000,-0.176000000000,268,248,453,237,343,"seq=207638,t_ms=5193148,who=0x70,ax=-0.078,ay=-0.015,az=0.996,gx=-5.710,gy=1.290,gz=-0.176,expected=-,pred=E,pred_conf=90.4,flex0_raw=268,flex0_norm=0.065,flex1_raw=248,flex1_norm=0.061,flex2_raw=453,flex2_norm=0.111,flex3_raw=237,flex3_norm=0.058,flex4_raw=343,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,36,207639,5193173,1789672860648,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0150000000000,1.00500000000,-5.87000000000,1.21400000000,-0.137000000000,269,246,453,239,354,"seq=207639,t_ms=5193173,who=0x70,ax=-0.081,ay=-0.015,az=1.005,gx=-5.870,gy=1.214,gz=-0.137,expected=-,pred=E,pred_conf=84.6,flex0_raw=269,flex0_norm=0.066,flex1_raw=246,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=239,flex3_norm=0.058,flex4_raw=354,flex4_norm=0.086",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,37,207640,5193198,1789672860682,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0130000000000,1.00500000000,-5.87800000000,1.38200000000,-0.183000000000,270,249,453,237,345,"seq=207640,t_ms=5193198,who=0x70,ax=-0.078,ay=-0.013,az=1.005,gx=-5.878,gy=1.382,gz=-0.183,expected=-,pred=E,pred_conf=87.5,flex0_raw=270,flex0_norm=0.066,flex1_raw=249,flex1_norm=0.061,flex2_raw=453,flex2_norm=0.111,flex3_raw=237,flex3_norm=0.058,flex4_raw=345,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,38,207641,5193223,1789672860724,c,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0150000000000,1.00500000000,-6.06100000000,1.27500000000,-0.176000000000,270,249,447,239,347,"seq=207641,t_ms=5193223,who=0x70,ax=-0.082,ay=-0.015,az=1.005,gx=-6.061,gy=1.275,gz=-0.176,expected=-,pred=E,pred_conf=85.1,flex0_raw=270,flex0_norm=0.066,flex1_raw=249,flex1_norm=0.061,flex2_raw=447,flex2_norm=0.109,flex3_raw=239,flex3_norm=0.058,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,39,207642,5193248,1789672860725,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0190000000000,1.00100000000,-5.87800000000,1.17600000000,-0.252000000000,268,247,453,247,354,"seq=207642,t_ms=5193248,who=0x70,ax=-0.081,ay=-0.019,az=1.001,gx=-5.878,gy=1.176,gz=-0.252,expected=-,pred=E,pred_conf=84.2,flex0_raw=268,flex0_norm=0.065,flex1_raw=247,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=247,flex3_norm=0.060,flex4_raw=354,flex4_norm=0.086",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,40,207643,5193273,1789672860766,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0160000000000,1.00600000000,-5.74000000000,1.19800000000,-0.305000000000,269,247,455,233,329,"seq=207643,t_ms=5193273,who=0x70,ax=-0.079,ay=-0.016,az=1.006,gx=-5.740,gy=1.198,gz=-0.305,expected=-,pred=E,pred_conf=93.6,flex0_raw=269,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=455,flex2_norm=0.111,flex3_raw=233,flex3_norm=0.057,flex4_raw=329,flex4_norm=0.080",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,41,207644,5193298,1789672860768,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0200000000000,1.00400000000,-5.83200000000,1.17600000000,-0.160000000000,270,247,454,239,335,"seq=207644,t_ms=5193298,who=0x70,ax=-0.081,ay=-0.020,az=1.004,gx=-5.832,gy=1.176,gz=-0.160,expected=-,pred=E,pred_conf=90.5,flex0_raw=270,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=454,flex2_norm=0.111,flex3_raw=239,flex3_norm=0.058,flex4_raw=335,flex4_norm=0.082",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,42,207645,5193323,1789672860808,c,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0200000000000,0.998000000000,-5.71800000000,1.16800000000,-0.267000000000,266,247,453,245,347,"seq=207645,t_ms=5193323,who=0x70,ax=-0.080,ay=-0.020,az=0.998,gx=-5.718,gy=1.168,gz=-0.267,expected=-,pred=E,pred_conf=89.8,flex0_raw=266,flex0_norm=0.065,flex1_raw=247,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=245,flex3_norm=0.060,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,43,207646,5193348,1789672860855,c,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0170000000000,1.00300000000,-5.77100000000,1.28200000000,-0.0760000000000,264,247,454,237,346,"seq=207646,t_ms=5193348,who=0x70,ax=-0.077,ay=-0.017,az=1.003,gx=-5.771,gy=1.282,gz=-0.076,expected=-,pred=E,pred_conf=93.1,flex0_raw=264,flex0_norm=0.064,flex1_raw=247,flex1_norm=0.060,flex2_raw=454,flex2_norm=0.111,flex3_raw=237,flex3_norm=0.058,flex4_raw=346,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,44,207647,5193373,1789672860858,c,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0200000000000,1.01000000000,-5.94700000000,1.27500000000,-0.198000000000,269,247,454,242,349,"seq=207647,t_ms=5193373,who=0x70,ax=-0.077,ay=-0.020,az=1.010,gx=-5.947,gy=1.275,gz=-0.198,expected=-,pred=E,pred_conf=86.0,flex0_raw=269,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=454,flex2_norm=0.111,flex3_raw=242,flex3_norm=0.059,flex4_raw=349,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,45,207648,5193398,1789672860860,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0160000000000,1.00200000000,-5.95400000000,1.29000000000,-0.252000000000,269,239,453,243,349,"seq=207648,t_ms=5193398,who=0x70,ax=-0.078,ay=-0.016,az=1.002,gx=-5.954,gy=1.290,gz=-0.252,expected=-,pred=E,pred_conf=85.1,flex0_raw=269,flex0_norm=0.066,flex1_raw=239,flex1_norm=0.058,flex2_raw=453,flex2_norm=0.111,flex3_raw=243,flex3_norm=0.059,flex4_raw=349,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,46,207649,5193423,1789672860900,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0180000000000,1.00100000000,-5.92400000000,1.30500000000,-0.359000000000,267,245,448,242,349,"seq=207649,t_ms=5193423,who=0x70,ax=-0.078,ay=-0.018,az=1.001,gx=-5.924,gy=1.305,gz=-0.359,expected=-,pred=E,pred_conf=87.6,flex0_raw=267,flex0_norm=0.065,flex1_raw=245,flex1_norm=0.060,flex2_raw=448,flex2_norm=0.109,flex3_raw=242,flex3_norm=0.059,flex4_raw=349,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,47,207650,5193448,1789672860936,c,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0180000000000,0.998000000000,-6.03100000000,1.19100000000,-0.237000000000,273,245,447,239,347,"seq=207650,t_ms=5193448,who=0x70,ax=-0.082,ay=-0.018,az=0.998,gx=-6.031,gy=1.191,gz=-0.237,expected=-,pred=E,pred_conf=80.0,flex0_raw=273,flex0_norm=0.067,flex1_raw=245,flex1_norm=0.060,flex2_raw=447,flex2_norm=0.109,flex3_raw=239,flex3_norm=0.058,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,48,207651,5193473,1789672860972,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0150000000000,1.00700000000,-5.87000000000,1.31300000000,-0.198000000000,269,246,458,239,346,"seq=207651,t_ms=5193473,who=0x70,ax=-0.079,ay=-0.015,az=1.007,gx=-5.870,gy=1.313,gz=-0.198,expected=-,pred=E,pred_conf=88.4,flex0_raw=269,flex0_norm=0.066,flex1_raw=246,flex1_norm=0.060,flex2_raw=458,flex2_norm=0.112,flex3_raw=239,flex3_norm=0.058,flex4_raw=346,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,49,207652,5193498,1789672860978,c,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0140000000000,1.00300000000,-5.88500000000,1.22100000000,-0.137000000000,270,246,455,235,346,"seq=207652,t_ms=5193498,who=0x70,ax=-0.080,ay=-0.014,az=1.003,gx=-5.885,gy=1.221,gz=-0.137,expected=-,pred=E,pred_conf=87.7,flex0_raw=270,flex0_norm=0.066,flex1_raw=246,flex1_norm=0.060,flex2_raw=455,flex2_norm=0.111,flex3_raw=235,flex3_norm=0.057,flex4_raw=346,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,50,207653,5193523,1789672861020,c,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0160000000000,1.00200000000,-5.87000000000,1.13000000000,-0.305000000000,268,245,448,239,348,"seq=207653,t_ms=5193523,who=0x70,ax=-0.078,ay=-0.016,az=1.002,gx=-5.870,gy=1.130,gz=-0.305,expected=-,pred=E,pred_conf=87.3,flex0_raw=268,flex0_norm=0.065,flex1_raw=245,flex1_norm=0.060,flex2_raw=448,flex2_norm=0.109,flex3_raw=239,flex3_norm=0.058,flex4_raw=348,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,51,207654,5193548,1789672861021,c,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0170000000000,0.995000000000,-5.91600000000,1.23700000000,-0.359000000000,267,248,454,239,347,"seq=207654,t_ms=5193548,who=0x70,ax=-0.080,ay=-0.017,az=0.995,gx=-5.916,gy=1.237,gz=-0.359,expected=-,pred=E,pred_conf=89.9,flex0_raw=267,flex0_norm=0.065,flex1_raw=248,flex1_norm=0.061,flex2_raw=454,flex2_norm=0.111,flex3_raw=239,flex3_norm=0.058,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,52,207655,5193573,1789672861068,c,static-asl-v1,signer_01,neutral,0x70,-0.0830000000000,-0.0190000000000,1.00600000000,-5.88500000000,1.28200000000,-0.260000000000,267,247,454,243,347,"seq=207655,t_ms=5193573,who=0x70,ax=-0.083,ay=-0.019,az=1.006,gx=-5.885,gy=1.282,gz=-0.260,expected=-,pred=E,pred_conf=89.1,flex0_raw=267,flex0_norm=0.065,flex1_raw=247,flex1_norm=0.060,flex2_raw=454,flex2_norm=0.111,flex3_raw=243,flex3_norm=0.059,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,53,207656,5193598,1789672861068,c,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0130000000000,1.00500000000,-5.84700000000,1.22900000000,-0.176000000000,269,245,453,240,343,"seq=207656,t_ms=5193598,who=0x70,ax=-0.082,ay=-0.013,az=1.005,gx=-5.847,gy=1.229,gz=-0.176,expected=-,pred=E,pred_conf=88.5,flex0_raw=269,flex0_norm=0.066,flex1_raw=245,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=240,flex3_norm=0.059,flex4_raw=343,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,54,207657,5193623,1789672861102,c,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0170000000000,1.00100000000,-5.77900000000,1.17600000000,-0.115000000000,269,247,453,243,357,"seq=207657,t_ms=5193623,who=0x70,ax=-0.082,ay=-0.017,az=1.001,gx=-5.779,gy=1.176,gz=-0.115,expected=-,pred=E,pred_conf=82.4,flex0_raw=269,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=243,flex3_norm=0.059,flex4_raw=357,flex4_norm=0.087",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,55,207658,5193648,1789672861135,c,static-asl-v1,signer_01,neutral,0x70,-0.0840000000000,-0.0140000000000,1.00400000000,-5.97700000000,1.13700000000,-0.237000000000,270,248,456,237,346,"seq=207658,t_ms=5193648,who=0x70,ax=-0.084,ay=-0.014,az=1.004,gx=-5.977,gy=1.137,gz=-0.237,expected=-,pred=E,pred_conf=87.5,flex0_raw=270,flex0_norm=0.066,flex1_raw=248,flex1_norm=0.061,flex2_raw=456,flex2_norm=0.111,flex3_raw=237,flex3_norm=0.058,flex4_raw=346,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,56,207659,5193673,1789672861178,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0150000000000,1.01100000000,-5.97700000000,1.12200000000,-0.183000000000,270,249,454,237,345,"seq=207659,t_ms=5193673,who=0x70,ax=-0.081,ay=-0.015,az=1.011,gx=-5.977,gy=1.122,gz=-0.183,expected=-,pred=E,pred_conf=87.7,flex0_raw=270,flex0_norm=0.066,flex1_raw=249,flex1_norm=0.061,flex2_raw=454,flex2_norm=0.111,flex3_raw=237,flex3_norm=0.058,flex4_raw=345,flex4_norm=0.084",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,57,207660,5193698,1789672861179,c,static-asl-v1,signer_01,neutral,0x70,-0.0840000000000,-0.0100000000000,0.999000000000,-5.84700000000,1.24400000000,-0.260000000000,270,247,455,239,347,"seq=207660,t_ms=5193698,who=0x70,ax=-0.084,ay=-0.010,az=0.999,gx=-5.847,gy=1.244,gz=-0.260,expected=-,pred=E,pred_conf=86.3,flex0_raw=270,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=455,flex2_norm=0.111,flex3_raw=239,flex3_norm=0.058,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,58,207661,5193723,1789672861221,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0140000000000,1.00200000000,-5.78600000000,1.27500000000,-0.267000000000,269,247,454,239,347,"seq=207661,t_ms=5193723,who=0x70,ax=-0.079,ay=-0.014,az=1.002,gx=-5.786,gy=1.275,gz=-0.267,expected=-,pred=E,pred_conf=87.5,flex0_raw=269,flex0_norm=0.066,flex1_raw=247,flex1_norm=0.060,flex2_raw=454,flex2_norm=0.111,flex3_raw=239,flex3_norm=0.058,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,59,207662,5193748,1789672861222,c,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0170000000000,1.00700000000,-5.96200000000,1.22900000000,-0.214000000000,271,243,453,243,347,"seq=207662,t_ms=5193748,who=0x70,ax=-0.079,ay=-0.017,az=1.007,gx=-5.962,gy=1.229,gz=-0.214,expected=-,pred=E,pred_conf=83.2,flex0_raw=271,flex0_norm=0.066,flex1_raw=243,flex1_norm=0.059,flex2_raw=453,flex2_norm=0.111,flex3_raw=243,flex3_norm=0.059,flex4_raw=347,flex4_norm=0.085",true
word-sequence-v1,session_20260917T192018_628133Z,static_c_0003,60,207663,5193773,1789672861265,c,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0120000000000,1.00200000000,-5.86300000000,1.33600000000,-0.260000000000,272,245,453,243,347,"seq=207663,t_ms=5193773,who=0x70,ax=-0.081,ay=-0.012,az=1.002,gx=-5.863,gy=1.336,gz=-0.260,expected=-,pred=E,pred_conf=81.7,flex0_raw=272,flex0_norm=0.066,flex1_raw=245,flex1_norm=0.060,flex2_raw=453,flex2_norm=0.111,flex3_raw=243,flex3_norm=0.059,flex4_raw=347,flex4_norm=0.085",true
